"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Block","3-1-1-Brightness","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-Time","3-1-2-Block","3-1-2-Brightness","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-Time","3-1-3-Block","3-1-3-Brightness","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-Time","3-1-4-Block","3-1-4-Brightness","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-Time","3-1-5-Block","3-1-5-Brightness","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-Time","3-1-6-Block","3-1-6-Brightness","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-Time","3-1-7-Block","3-1-7-Brightness","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-Time","3-1-8-Block","3-1-8-Brightness","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","UpdatedIP","CreatedIP","Updated","Created",
"11418","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","6","4799.049000000021","668","3","0.44","2","1","2","2","0","616.4349999999977","908","3","0.46","2","1","5","2","3","2716.0490000000063","681","3","0.48","2","1","6","2","4","3399.2730000000083","811","3","0.52","1","1","3","1","1","1532.905000000006","569","3","0.54","1","1","4","1","2","2116.1450000000114","598","3","0.56","1","0","1","2","0","0","615","3","0.68","1","1","7","1","5","4215.809000000016","580","1","0","0","0","0","0","0","0","0","0","0","65","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","516.54","516.58","516.45","0.06","1227","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","173.24.90.251","173.24.90.251","21-05-2018 08:19:19","21-05-2018 08:17:55",
"11419","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","714","3","0.44","2","1","2","2","0","716.637999999999","843","3","0.46","2","0","5","1","2","3049.8779999999897","712","3","0.48","2","0","4","1","2","2333.239999999998","702","3","0.52","1","0","6","2","2","3766.515999999996","681","3","0.54","1","1","8","1","3","5049.7980000000025","586","3","0.56","1","1","7","1","2","4449.822","589","3","0.68","1","1","3","1","1","1566.6039999999994","751","1","0","0","0","0","0","0","0","0","0","0","46","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1230","Study 4b","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","98.5.41.247","98.5.41.247","21-05-2018 08:19:04","21-05-2018 08:18:02",
"11424","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","2","1","1","499.80100000000675","523","3","0.44","2","1","3","2","1","1032.9090000000142","979","3","0.46","2","1","5","2","3","2532.364000000016","1068","3","0.48","2","0","7","1","5","4148.522000000026","1293","3","0.52","1","1","4","1","2","2015.867000000013","504","3","0.54","1","0","8","2","5","5448.061000000045","995","3","0.56","1","1","1","1","0","0","497","3","0.68","1","1","6","1","4","3598.6920000000246","551","1","0","0","0","0","0","0","0","0","0","0","39","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","514.51","516.58","500.47","5.31","1231","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","71.82.38.54","71.82.38.54","21-05-2018 08:21:56","21-05-2018 08:20:16",
"11425","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","577","3","0.44","2","1","6","2","3","3049.8780000000042","477","3","0.46","2","1","7","2","4","3533.1920000000027","481","3","0.48","2","1","5","2","2","2266.576000000008","775","3","0.52","1","1","8","1","5","4016.506000000001","499","3","0.54","1","1","3","1","0","1166.6200000000026","567","3","0.56","1","1","4","1","1","1749.9300000000003","501","3","0.68","1","0","2","2","0","583.3099999999977","568","1","0","0","0","0","0","0","0","0","0","0","55","[1,2,3,4]","2","usa","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1233","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","71.30.202.131","71.30.202.131","21-05-2018 08:23:26","21-05-2018 08:21:59",
"11429","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","4","4066.5040000000045","584","3","0.44","2","1","1","2","0","0","844","3","0.46","2","1","5","2","2","2766.555999999993","601","3","0.48","2","1","6","2","3","3366.5319999999956","708","3","0.52","1","0","3","2","1","1599.9359999999906","668","3","0.54","1","0","8","2","5","4649.814000000002","825","3","0.56","1","0","2","2","1","849.9659999999967","753","3","0.68","1","1","4","1","1","2266.57599999999","500","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1234","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","108.188.100.222","108.188.100.222","21-05-2018 08:25:48","21-05-2018 08:24:58",
"11430","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","[1,2,3,4]","2","US","0","","0","female","mturk","1","1","","","","","1232","Study 4b","Mozilla/5.0 (X11; CrOS x86_64 10452.85.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Safari/537.36","68.116.152.182","68.116.152.182","21-05-2018 08:26:50","21-05-2018 08:25:03",
"11435","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","6164.611000000004","776","3","0.44","2","1","4","2","1","2665.867000000013","951","3","0.46","2","0","2","1","1","766.3950000000041","507","3","0.48","2","1","5","2","2","3615.5840000000026","981","3","0.52","1","1","6","1","3","4598.639999999999","863","3","0.54","1","0","3","2","1","1282.814000000013","1377","3","0.56","1","1","1","1","0","0","757","3","0.68","1","1","7","1","4","5465.039000000004","697","1","0","0","0","0","0","0","0","0","0","0","33","[1,2,3,4]","1","US","1","0","0","female","mturk","1","1","516.23","516.42","516.18","0.08","1235","Study 4b","Mozilla/5.0 (X11; CrOS x86_64 10452.85.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Safari/537.36","68.116.152.182","68.116.152.182","21-05-2018 08:33:46","21-05-2018 08:29:15",
"11458","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","586","3","0.44","2","1","4","2","3","1632.7300000120886","504","3","0.46","2","1","3","2","2","1132.8489999868907","491","3","0.48","2","1","2","2","1","599.763999984134","530","3","0.52","1","1","7","1","6","3049.031000060495","330","3","0.54","1","1","8","1","7","3382.1880000759847","522","3","0.56","1","1","6","1","5","2615.821000013966","419","3","0.68","1","1","5","1","4","2149.2350000189617","462","1","0","0","0","0","0","0","0","0","0","0","29","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","514.51","516.6","500.21","5.41","1237","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.109 Safari/537.36","68.81.74.166","68.81.74.166","21-05-2018 09:26:33","21-05-2018 09:25:28",
"11463","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","3","1","1","3583.48199999996","738","3","0.44","2","1","4","2","1","4333.555999999924","726","3","0.46","2","-1","1","-1","0","0","-1","3","0.48","2","1","6","2","2","5767.051999999938","615","3","0.52","1","1","2","1","0","3000.136999999988","579","3","0.54","1","1","7","1","3","6383.794999999955","716","3","0.56","1","0","5","2","2","5067.047999999952","688","3","0.68","1","1","8","1","4","7100.523999999947","590","1","0","0","0","0","0","0","0","0","0","0","46","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","506.33","516.64","500.02","7.98","1238","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","96.227.254.9","96.227.254.9","21-05-2018 09:54:15","21-05-2018 09:51:26",
"11468","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","4","2875.072182542921","449","3","0.44","2","1","4","2","2","1420.6453762259261","864","3","0.46","2","1","8","2","6","3712.8777163430495","402","3","0.48","2","0","3","1","2","1053.349036202315","362","3","0.52","1","1","2","1","1","601.3966006990304","447","3","0.54","1","1","1","1","0","0","586","3","0.56","1","1","5","1","3","2290.412580219054","570","3","0.68","1","1","7","1","5","3329.0872269044994","379","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","502.31","515.45","500.23","4.97","1240","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.211","10.16.96.211","22-05-2018 15:00:47","22-05-2018 14:59:54",
"11469","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","6","5382.53515100915","712","3","0.44","2","1","6","2","5","4631.365106714766","745","3","0.46","2","1","8","2","7","6100.175663721609","1160","3","0.48","2","1","2","2","1","919.0456471429861","1273","3","0.52","1","1","3","1","2","2204.2182087677574","930","3","0.54","1","1","5","1","4","3809.9447701102253","813","3","0.56","1","1","1","1","0","0","914","3","0.68","1","1","4","1","3","3139.285170515963","666","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.31","514.95","500.44","4.78","1241","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.255","10.16.96.255","22-05-2018 15:01:32","22-05-2018 15:00:10",
"11473","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","2","5391.595606738643","537","3","0.44","2","1","6","2","3","5944.480178568672","527","3","0.46","2","1","3","2","0","4106.208960754579","705","3","0.48","2","0","2","1","0","3002.955980007464","1097","3","0.52","1","-1","1","-1","0","0","-1","3","0.54","1","1","7","1","4","6479.862952408876","527","3","0.56","1","0","8","2","5","7014.079699533337","391","3","0.68","1","1","4","1","1","4824.226586753415","561","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Hong Kong","1","0","0","female","firstyear","1","1","502.27","514.32","500.4","4.56","1242","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","22-05-2018 15:08:59","22-05-2018 15:07:18",
"11483","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","4","6230.6107031963475","1211","3","0.44","2","1","7","2","5","7448.798392694065","1424","3","0.46","2","-1","1","-1","0","0","-1","3","0.48","2","1","8","2","6","8884.058885844759","938","3","0.52","1","1","5","1","3","5508.875689497727","714","3","0.54","1","1","2","1","0","3002.9589041095896","1088","3","0.56","1","1","3","1","1","4104.636493150683","737","3","0.68","1","1","4","1","2","4855.693150684936","648","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.51","500.66","500.27","0.12","1243","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.79","10.16.97.79","22-05-2018 15:32:25","22-05-2018 15:30:50",
"11485","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","3","1","0","1655.8847578841305","765","3","0.44","2","0","1","1","0","0","726","3","0.46","2","0","7","1","2","4477.102312943141","816","3","0.48","2","0","6","1","2","3726.128139142471","737","3","0.52","1","0","2","2","0","734.0127076566787","918","3","0.54","1","0","8","2","2","5297.375648548143","781","3","0.56","1","1","4","1","0","2424.382955070818","538","3","0.68","1","1","5","1","1","2975.11948131345","738","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","502.16","514.28","500.09","4.58","1244","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.222","10.16.97.222","22-05-2018 15:39:32","22-05-2018 15:38:12",
"11493","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","5","4725.1721276023745","588","3","0.44","2","1","1","2","0","0","786","3","0.46","2","1","2","2","1","801.4912854921858","760","3","0.48","2","1","3","2","2","1569.0775246355842","630","3","0.52","1","0","5","2","4","2804.4119022291925","592","3","0.54","1","0","8","2","6","5327.185348404979","1425","3","0.56","1","1","6","1","4","3406.0121921283134","1308","3","0.68","1","1","4","1","3","2203.278022607461","586","1","0","0","0","0","0","0","0","0","0","0","24","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.39","500.59","500.02","0.19","1245","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.211","10.16.96.211","22-05-2018 16:03:53","22-05-2018 16:02:49",
"11498","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","2","3406.4067761640835","594","3","0.44","2","1","5","2","3","4008.893949139623","766","3","0.46","2","1","1","2","0","0","1827","3","0.48","2","1","7","2","5","5667.107847535146","1454","3","0.52","1","1","6","1","4","4782.59008140854","875","3","0.54","1","1","8","1","6","7130.516380337467","559","3","0.56","1","0","3","2","2","2588.4486788975773","804","3","0.68","1","1","2","1","1","1835.414014004593","741","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","Malaysia","1","0","0","male","community","1","1","502.48","516.49","500.37","5.29","1246","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","22-05-2018 16:23:52","22-05-2018 16:22:29",
"11499","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","2","9233.130082191783","1387","3","0.44","2","0","1","1","0","0","1148","3","0.46","2","1","3","2","0","4157.126429223761","957","3","0.48","2","-1","2","-1","0","1154.2084383561741","-1","3","0.52","1","0","7","2","2","8098.431415525105","1123","3","0.54","1","0","6","2","2","7195.325662100455","899","3","0.56","1","0","4","2","1","5125.048986301379","724","3","0.68","1","1","5","1","1","5860.1526940639305","1324","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","1","Australia","1","0","0","male","community","1","1","502.52","516.69","500.09","5.36","1247","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.79","10.16.97.79","22-05-2018 16:24:41","22-05-2018 16:23:00",
"11503","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","4","6699.213647258781","598","3","0.44","2","1","3","2","1","2619.6437975214794","1607","3","0.46","2","0","5","1","3","4840.83195348514","967","3","0.48","2","0","1","1","0","0","1479","3","0.52","1","1","6","1","3","5813.542228615079","878","3","0.54","1","1","2","1","0","1484.9795755191444","1127","3","0.56","1","1","8","1","5","7303.478737089674","923","3","0.68","1","1","4","1","2","4239.445987783307","594","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","502.23","513.69","500.48","4.33","1248","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.222","10.16.97.222","22-05-2018 16:32:30","22-05-2018 16:31:10",
"11513","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","2909.6736033039196","958","3","0.44","2","1","4","2","2","2174.0476504283142","718","3","0.46","2","0","1","1","0","0","766","3","0.48","2","0","8","1","6","5412.932777576309","834","3","0.52","1","1","3","1","1","1422.7811678904981","736","3","0.54","1","1","7","1","5","4578.269716725816","822","3","0.56","1","1","6","1","4","3877.46147657471","692","3","0.68","1","1","2","1","0","771.5366323589988","636","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.5","500.93","500.01","0.23","1249","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.222","10.16.97.222","23-05-2018 15:04:09","23-05-2018 15:02:31",
"11514","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","3253.2184137805234","695","3","0.44","2","1","8","2","4","8975.784015299221","855","3","0.46","2","0","1","1","0","0","2279","3","0.48","2","1","4","2","2","3956.467980099791","1238","3","0.52","1","0","6","2","4","6059.683413055776","1437","3","0.54","1","0","7","2","4","7505.446726236398","1464","3","0.56","1","1","5","1","3","5208.7830871522965","842","3","0.68","1","1","2","1","0","2285.5840311969587","960","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","501.75","510.95","500.27","3.48","1250","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.63","10.16.97.63","23-05-2018 15:04:23","23-05-2018 15:02:58",
"11523","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","2","2204.1445650182286","602","3","0.44","2","1","2","2","1","1485.3555604976136","714","3","0.46","2","1","5","2","4","3512.5485150117893","607","3","0.48","2","1","8","2","6","5449.861026646482","491","3","0.52","1","0","6","2","5","4130.3187517735205","613","3","0.54","1","1","4","1","3","2811.269480890478","686","3","0.56","1","1","1","1","0","0","1480","3","0.68","1","1","7","1","5","4748.236860508521","697","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","1","Malaysia ","1","0","0","female","community","1","1","502.36","515.54","500.38","4.98","1251","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.222","10.16.97.222","23-05-2018 16:00:47","23-05-2018 15:58:38",
"11524","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","3","7237.546597246663","868","3","0.44","2","1","3","2","0","2373.567014117405","1239","3","0.46","2","0","4","1","1","3625.9692051962192","1168","3","0.48","2","0","2","1","0","1322.5128555213596","1044","3","0.52","1","1","8","1","4","8122.1996355215815","1166","3","0.54","1","0","1","2","0","0","1310","3","0.56","1","1","6","1","2","5585.963372138562","1643","3","0.68","1","1","5","1","1","4799.164844079685","782","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.47","500.59","500.22","0.13","1252","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","23-05-2018 16:01:56","23-05-2018 16:00:01",
"11533","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","6166.419999999984","685","3","0.44","2","1","4","2","1","2883.2179999999935","760","3","0.46","2","1","5","2","2","3649.8540000000066","755","3","0.48","2","1","1","2","0","0","1040","3","0.52","1","1","6","1","3","4416.489999999991","894","3","0.54","1","0","3","2","1","1849.9259999999922","1027","3","0.56","1","0","2","2","1","1049.9579999999987","789","3","0.68","1","1","7","1","4","5316.453999999998","844","1","0","0","0","0","0","0","0","0","0","0","35","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1253","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","107.4.118.255","107.4.118.255","24-05-2018 07:29:50","24-05-2018 07:26:26",
